gene_id,C4.gene_counts,C5.gene_counts,C7.gene_counts,T10.gene_counts,T11.gene_counts,T8.gene_counts
ENSMUSG00000053287,0,0,0,0,0,0
ENSMUSG00000026873,4037,3554,3337,2663,4070,4034
ENSMUSG00000059379,0,0,0,0,0,0
ENSMUSG00000086001,152,156,45,99,151,146
ENSMUSG00000111120,0,0,0,0,0,0
ENSMUSG00000088754,12,9,4,7,13,10
ENSMUSG00000037376,551,557,614,515,665,567
ENSMUSG00000033850,0,0,0,0,0,0
ENSMUSG00000027502,1492,1225,1835,1083,1512,1387
ENSMUSG00000074569,6,11,5,5,8,8
ENSMUSG00000027505,15,13,2,12,26,24
ENSMUSG00000081344,26,13,20,6,11,10
ENSMUSG00000026875,2306,2015,2076,1840,2349,2363
ENSMUSG00000083533,13,7,12,18,20,4
ENSMUSG00000059873,0,0,0,0,0,0
ENSMUSG00000044923,0,0,0,0,0,0
ENSMUSG00000027353,326,227,220,281,397,350
ENSMUSG00000043267,0,0,0,0,0,0
ENSMUSG00000042796,0,0,0,0,0,0
ENSMUSG00000086575,3,0,1,0,1,0
ENSMUSG00000045392,0,0,0,0,0,0
ENSMUSG00000028640,0,0,0,0,0,0
ENSMUSG00000102091,0,0,0,0,0,0
ENSMUSG00002075929,0,0,0,0,0,0
ENSMUSG00000099820,0,0,0,0,0,0
ENSMUSG00000026874,1,3,1,0,3,0
ENSMUSG00000075205,0,0,0,0,0,1
ENSMUSG00000083594,0,0,0,0,0,0
ENSMUSG00000008999,0,2,0,0,0,0
ENSMUSG00000085599,0,0,0,0,0,0
ENSMUSG00000075204,0,0,0,0,0,0
ENSMUSG00000075203,0,0,0,0,0,0
ENSMUSG00000111802,0,0,0,0,0,0
ENSMUSG00000075202,0,0,0,0,0,0
ENSMUSG00000075201,0,0,0,0,0,0
ENSMUSG00000027357,234,227,258,265,324,179
ENSMUSG00000075200,0,0,0,0,0,0
ENSMUSG00000075199,0,0,0,0,0,0
ENSMUSG00000075198,0,0,0,0,0,0
ENSMUSG00000043110,0,0,0,1,0,0
ENSMUSG00000075197,0,0,0,0,0,0
ENSMUSG00000075196,0,0,0,0,0,0
ENSMUSG00000075195,0,0,0,0,0,0
ENSMUSG00000075194,0,0,0,0,0,0
ENSMUSG00000083969,0,0,0,0,0,0
ENSMUSG00000058740,0,0,0,0,0,0
ENSMUSG00000075193,0,0,0,0,0,0
ENSMUSG00000035875,24,23,11,12,28,33
ENSMUSG00000047149,0,0,0,0,0,0
ENSMUSG00000027356,0,0,0,0,0,0
ENSMUSG00000075192,0,0,0,0,0,0
ENSMUSG00000083864,0,0,0,0,0,0
ENSMUSG00000086478,0,0,0,0,0,0
ENSMUSG00000084393,0,0,0,0,0,0
ENSMUSG00000075190,0,0,0,0,0,0
ENSMUSG00000065050,0,0,0,0,0,0
ENSMUSG00000082940,0,0,0,0,0,0
ENSMUSG00000111716,0,0,0,0,0,0
ENSMUSG00000083689,0,0,0,0,0,0
ENSMUSG00000098578,0,0,0,0,0,0
ENSMUSG00000075189,0,0,0,0,0,0
ENSMUSG00000086650,0,0,0,0,0,0
ENSMUSG00000087585,0,0,0,0,0,0
ENSMUSG00000075188,0,0,0,0,0,0
ENSMUSG00000075187,0,0,0,0,0,0
ENSMUSG00000027358,0,0,0,0,0,0
ENSMUSG00000093338,0,0,0,0,0,0
ENSMUSG00000119228,0,0,0,0,0,0
ENSMUSG00000075186,0,0,0,0,0,0
ENSMUSG00000111384,0,0,0,0,0,0
ENSMUSG00000111010,0,0,0,0,0,0
ENSMUSG00000100458,0,0,0,0,0,0
ENSMUSG00000027261,0,0,0,0,0,0
ENSMUSG00000034723,733,547,473,689,865,600
ENSMUSG00000081243,0,0,0,0,0,0
ENSMUSG00000083879,0,0,0,0,0,0
ENSMUSG00000005883,30,24,5,25,21,40
ENSMUSG00000068824,0,0,0,0,0,0
ENSMUSG00000110804,0,0,0,0,0,0
ENSMUSG00000075176,0,0,0,0,0,0
ENSMUSG00000075175,0,0,0,0,0,0
ENSMUSG00000075174,0,0,0,0,0,0
ENSMUSG00000110953,0,0,0,0,0,0
ENSMUSG00000111711,0,0,0,0,0,0
ENSMUSG00000027509,1613,1269,1540,1057,1623,1263
ENSMUSG00000027510,6703,5017,6542,3984,7060,5356
ENSMUSG00000092596,0,4,0,0,0,0
ENSMUSG00000075172,0,0,0,0,0,0
ENSMUSG00000087442,92,32,31,66,48,74
ENSMUSG00000111493,0,0,0,0,0,0
ENSMUSG00000111295,0,0,0,0,0,0
ENSMUSG00000047969,0,0,0,0,0,0
ENSMUSG00000078420,0,0,0,0,0,0
ENSMUSG00000044213,0,0,0,0,0,0
ENSMUSG00000075171,0,0,0,0,0,0
ENSMUSG00000070495,1,0,0,0,0,0
ENSMUSG00000086338,0,0,0,0,0,0
ENSMUSG00000075170,0,0,0,0,0,0
ENSMUSG00000075169,0,0,0,0,0,0
ENSMUSG00000111322,0,0,0,0,0,0
ENSMUSG00000075168,0,0,0,0,0,0
ENSMUSG00000070875,0,0,0,0,0,0
ENSMUSG00000075167,0,0,0,0,0,0
ENSMUSG00000049843,0,0,0,0,0,0
ENSMUSG00000027513,1,1,2,1,0,8
ENSMUSG00000083147,0,0,0,0,0,0
ENSMUSG00000075166,0,0,0,0,0,0
ENSMUSG00000075165,0,0,0,0,0,0
ENSMUSG00000075164,0,0,0,0,0,0
ENSMUSG00000075163,0,0,0,0,0,0
ENSMUSG00000110886,0,0,0,0,0,0
ENSMUSG00000075161,0,0,0,0,0,0
ENSMUSG00000027514,401,329,380,282,565,508
ENSMUSG00000075160,0,0,0,0,0,0
ENSMUSG00000026933,1197,929,719,836,1099,995
ENSMUSG00000081610,0,0,0,0,0,0
ENSMUSG00000075159,0,0,0,0,0,0
ENSMUSG00000038400,85,100,85,81,196,103
ENSMUSG00000075158,0,0,0,0,0,0
ENSMUSG00000081041,0,0,0,0,0,0
ENSMUSG00000051177,0,0,0,0,0,0
ENSMUSG00000044487,0,0,0,0,0,0
ENSMUSG00000082357,0,0,0,0,3,0
ENSMUSG00000081168,0,0,0,0,0,0
ENSMUSG00000070857,0,0,0,0,0,0
ENSMUSG00000111248,0,0,0,0,0,0
ENSMUSG00000081853,0,0,0,0,0,0
ENSMUSG00000082399,10,8,22,9,12,10
ENSMUSG00000085247,0,0,0,0,0,0
ENSMUSG00000070856,0,0,0,0,0,0
ENSMUSG00000085631,0,0,0,0,0,0
ENSMUSG00002076800,0,0,0,0,0,0
ENSMUSG00000084043,0,0,0,0,0,0
ENSMUSG00000070855,0,0,0,0,0,0
ENSMUSG00000082225,0,0,0,0,0,0
ENSMUSG00000089732,0,0,0,0,0,0
ENSMUSG00000083550,0,0,0,0,0,0
ENSMUSG00000083706,0,0,0,0,0,0
ENSMUSG00000083211,0,0,0,0,0,0
ENSMUSG00000081907,0,0,0,0,0,0
ENSMUSG00000111093,0,0,0,0,0,0
ENSMUSG00000081234,0,0,0,0,0,0
ENSMUSG00000070852,0,0,0,0,0,0
ENSMUSG00000047594,0,0,0,0,0,0
ENSMUSG00000082028,2,2,2,1,2,5
ENSMUSG00000043274,0,0,0,0,0,0
ENSMUSG00000050772,0,0,0,0,0,0
ENSMUSG00000036352,783,639,827,600,708,617
ENSMUSG00000058194,0,0,0,0,0,0
ENSMUSG00000025839,0,0,0,0,0,0
ENSMUSG00000025838,0,0,0,0,0,0
ENSMUSG00000081762,0,0,0,0,0,0
ENSMUSG00000083267,0,0,0,0,0,0
ENSMUSG00000082908,0,1,1,0,0,0
ENSMUSG00000061520,0,0,0,0,0,0
ENSMUSG00000075156,0,0,0,0,0,0
ENSMUSG00000082417,0,0,0,0,0,0
ENSMUSG00000081132,0,0,0,0,0,0
ENSMUSG00000083688,0,0,0,0,0,0
ENSMUSG00000062272,0,0,0,0,0,0
ENSMUSG00000026932,19,15,18,24,24,59
ENSMUSG00000059205,0,0,0,0,0,0
ENSMUSG00000068819,0,0,0,0,0,0
ENSMUSG00000087515,0,0,0,0,0,0
ENSMUSG00000068818,0,0,0,0,0,0
ENSMUSG00000082428,0,0,0,0,0,0
ENSMUSG00000087679,243,223,217,159,216,208
ENSMUSG00000087595,12,20,11,19,13,17
ENSMUSG00000075155,0,0,0,0,0,0
ENSMUSG00000085545,0,0,0,0,0,0
ENSMUSG00000111747,0,0,0,0,0,0
ENSMUSG00000075153,0,0,0,0,0,0
ENSMUSG00000075151,0,0,0,0,0,0
ENSMUSG00000081700,0,0,0,0,0,0
ENSMUSG00000082519,0,0,0,0,0,0
ENSMUSG00000075150,0,0,0,0,0,0
ENSMUSG00000075149,0,0,0,0,0,0
ENSMUSG00000068817,0,0,0,0,0,0
ENSMUSG00000111543,0,0,0,0,0,0
ENSMUSG00000057378,0,2,0,3,2,8
ENSMUSG00000075148,0,0,0,0,0,0
ENSMUSG00000068816,0,0,0,0,0,0
ENSMUSG00000111455,0,0,0,0,0,0
ENSMUSG00000026934,0,0,0,0,0,0
ENSMUSG00000068815,0,0,0,0,0,0
ENSMUSG00000082227,0,0,0,0,0,0
ENSMUSG00000098977,0,0,0,0,0,0
ENSMUSG00000068814,0,0,0,0,0,0
ENSMUSG00000083185,0,0,0,0,0,0
ENSMUSG00000081908,0,0,0,0,0,0
ENSMUSG00000061875,0,0,0,0,0,0
ENSMUSG00000082982,0,0,0,0,0,0
ENSMUSG00000070853,0,0,0,0,0,0
ENSMUSG00000047039,0,0,0,0,0,0
ENSMUSG00000045225,2,1,1,1,0,0
ENSMUSG00000082056,0,0,0,0,0,0
ENSMUSG00000048197,0,0,0,0,0,0
ENSMUSG00000027522,2993,2843,1326,2267,2803,2734
ENSMUSG00000075146,0,0,0,0,0,0
ENSMUSG00000041255,0,0,0,0,0,0
ENSMUSG00000075145,0,0,0,0,0,0
ENSMUSG00000093660,0,0,0,0,0,0
ENSMUSG00000075144,0,0,0,0,0,0
ENSMUSG00000075143,0,0,0,0,0,0
ENSMUSG00000036327,126,124,126,93,140,103
ENSMUSG00000075142,0,0,0,0,0,0
ENSMUSG00000062793,0,0,0,0,0,0
ENSMUSG00000081345,0,0,0,0,0,0
ENSMUSG00000039943,8,7,0,4,8,8
ENSMUSG00000039263,2164,1617,1799,1397,1767,1709
ENSMUSG00000085908,0,0,0,0,0,0
ENSMUSG00000085709,0,0,0,0,0,0
ENSMUSG00000086928,0,0,0,0,0,0
ENSMUSG00000074555,1,0,0,0,0,5
ENSMUSG00000064444,0,0,0,0,0,0
ENSMUSG00002075371,0,0,0,0,0,0
ENSMUSG00000065521,1,0,0,0,0,0
ENSMUSG00000065410,0,0,0,0,0,0
ENSMUSG00000057110,6042,5687,2577,4618,6242,5679
ENSMUSG00000027270,0,0,0,0,0,0
ENSMUSG00000075133,0,0,0,0,0,0
ENSMUSG00000039913,0,0,0,0,0,0
ENSMUSG00000085383,0,0,0,0,0,0
ENSMUSG00000082647,0,0,0,0,0,0
ENSMUSG00000048038,0,0,0,0,0,0
ENSMUSG00000081310,0,0,0,0,0,0
ENSMUSG00000026878,3435,3144,1871,2558,3647,3106
ENSMUSG00000084768,0,4,0,0,1,0
ENSMUSG00000074771,0,0,0,0,0,0
ENSMUSG00000103066,0,0,0,0,0,0
ENSMUSG00000027273,0,0,0,0,0,0
ENSMUSG00000082849,0,0,0,0,0,0
ENSMUSG00000027274,78,81,58,71,93,116
ENSMUSG00000115423,0,0,0,0,0,0
ENSMUSG00000116563,0,0,0,0,0,0
ENSMUSG00000026930,322,234,243,211,229,250
ENSMUSG00000044042,5,4,2,10,13,7
ENSMUSG00000084391,0,0,0,0,0,0
ENSMUSG00000075467,457,412,538,269,374,368
ENSMUSG00000085448,0,0,0,0,0,0
ENSMUSG00000087545,0,0,0,0,0,0
ENSMUSG00002075162,0,0,0,0,0,0
ENSMUSG00000087106,0,1,0,0,0,0
ENSMUSG00000084798,1,0,0,0,0,0
ENSMUSG00000074934,0,0,0,0,0,0
ENSMUSG00000026928,10,12,3,1,3,3
ENSMUSG00000027281,372,368,259,348,520,392
ENSMUSG00000086779,21,35,10,11,25,11
ENSMUSG00000023236,5,4,0,2,4,9
ENSMUSG00000027276,0,0,0,3,0,0
ENSMUSG00000099683,0,0,0,0,0,0
ENSMUSG00000085504,0,0,0,0,0,0
ENSMUSG00000085640,0,0,0,0,0,0
ENSMUSG00000086214,0,0,0,0,0,0
ENSMUSG00000026879,9849,7822,13338,6573,8538,6216
ENSMUSG00000062098,0,2,4,0,0,0
ENSMUSG00000085911,0,0,0,0,0,0
ENSMUSG00000088983,0,0,0,0,0,0
ENSMUSG00000106961,10,9,0,8,11,3
ENSMUSG00000081009,0,0,0,0,0,0
ENSMUSG00000082526,0,0,0,0,0,0
ENSMUSG00000082285,0,0,0,0,0,0
ENSMUSG00000085071,0,0,0,0,0,0
ENSMUSG00000081799,0,0,0,0,0,0
ENSMUSG00000041219,3161,2746,1346,2161,3012,3017
ENSMUSG00000096006,7,4,6,16,7,12
ENSMUSG00000026880,39,35,51,68,42,33
ENSMUSG00000068615,0,0,0,0,0,0
ENSMUSG00000075391,0,1,1,0,1,0
ENSMUSG00000092201,0,0,0,0,0,0
ENSMUSG00000026882,0,0,0,0,0,0
ENSMUSG00000039092,0,0,0,0,0,0
ENSMUSG00002075194,0,0,0,0,0,0
ENSMUSG00000036281,1018,875,538,687,862,870
ENSMUSG00000079421,2,0,0,0,0,0
ENSMUSG00000074766,0,0,0,0,0,0
ENSMUSG00000087694,0,0,0,0,0,0
ENSMUSG00000085767,36,51,23,33,31,62
ENSMUSG00000068614,0,0,0,0,0,0
ENSMUSG00000035778,1997,2020,2086,1723,2635,2111
ENSMUSG00000039033,156,103,117,119,182,108
ENSMUSG00000106856,9,2,2,7,4,2
ENSMUSG00000081841,0,0,0,0,0,0
ENSMUSG00000081421,0,0,0,0,0,0
ENSMUSG00000085668,0,2,0,0,0,0
ENSMUSG00000084207,1,0,0,0,0,0
ENSMUSG00000086555,1,0,0,0,0,0
ENSMUSG00000092397,0,0,0,0,0,0
ENSMUSG00000080006,5,4,3,3,4,1
ENSMUSG00000083110,0,0,0,0,0,0
ENSMUSG00000045624,456,444,226,424,571,462
ENSMUSG00000078197,6,0,0,0,0,5
ENSMUSG00000027384,177,143,181,140,205,194
ENSMUSG00000074764,0,0,0,0,0,0
ENSMUSG00000026927,1219,1176,883,936,1190,1081
ENSMUSG00000040383,2499,2134,2203,1906,2847,2350
ENSMUSG00000098464,0,0,0,0,0,0
ENSMUSG00000040321,109,149,66,108,152,181
ENSMUSG00002075961,0,0,0,0,0,0
ENSMUSG00000101266,0,0,0,0,0,0
ENSMUSG00000068205,0,0,0,0,2,0
ENSMUSG00000119045,0,0,0,0,0,0
ENSMUSG00000051379,0,0,0,0,0,0
ENSMUSG00000081731,0,0,0,0,0,0
ENSMUSG00000083274,0,0,0,0,0,0
ENSMUSG00000074763,0,0,0,0,0,0
ENSMUSG00000086450,0,0,0,0,0,0
ENSMUSG00000119211,0,0,0,0,0,0
ENSMUSG00000082412,0,0,0,0,0,0
ENSMUSG00002076022,0,0,0,0,0,0
ENSMUSG00000081125,0,1,0,0,0,0
ENSMUSG00000083215,0,0,0,0,0,0
ENSMUSG00000026926,1520,1282,1653,1109,1723,1459
ENSMUSG00000057147,260,281,185,247,272,202
ENSMUSG00000084785,0,0,0,0,0,0
ENSMUSG00000082997,0,0,0,0,0,0
ENSMUSG00000085222,0,0,0,0,0,0
ENSMUSG00000101448,0,0,0,0,0,0
ENSMUSG00000099361,0,0,0,0,0,0
ENSMUSG00000084222,0,0,0,0,0,0
ENSMUSG00000099802,0,0,0,0,0,0
ENSMUSG00000087309,0,0,0,0,0,0
ENSMUSG00000086197,0,0,0,0,0,0
ENSMUSG00000085582,0,0,0,0,0,0
ENSMUSG00000086735,4,1,1,2,0,2
ENSMUSG00000040282,166,166,194,164,283,195
ENSMUSG00000088606,0,0,0,0,0,0
ENSMUSG00000026925,621,627,487,500,652,622
ENSMUSG00000038844,475,357,298,358,527,391
ENSMUSG00000088134,0,0,0,0,0,0
ENSMUSG00000086504,0,0,0,0,1,2
ENSMUSG00000008333,877,823,928,766,1182,932
ENSMUSG00000027416,1,0,0,0,0,0
ENSMUSG00000082903,0,0,0,0,0,0
ENSMUSG00000083047,0,0,0,0,0,0
ENSMUSG00000083787,0,0,0,0,0,0
ENSMUSG00000080895,0,0,0,0,0,1
ENSMUSG00000086171,0,0,0,0,0,0
ENSMUSG00000027419,0,0,0,0,0,0
ENSMUSG00000087115,0,0,0,0,0,0
ENSMUSG00000027420,22,15,11,14,36,47
ENSMUSG00000082987,0,0,0,0,0,0
ENSMUSG00000081293,0,0,0,0,0,0
ENSMUSG00000080711,0,0,0,0,0,0
ENSMUSG00000015932,1910,1762,2045,1544,2163,1778
ENSMUSG00000026924,4130,3794,3293,2912,4306,3777
ENSMUSG00000027422,2476,1783,1446,1681,2049,1832
ENSMUSG00000085543,0,0,0,0,0,0
ENSMUSG00000037307,0,0,0,0,0,0
ENSMUSG00000086384,0,0,0,0,0,0
ENSMUSG00000074758,7,2,7,2,14,5
ENSMUSG00000082480,2,0,2,1,0,3
ENSMUSG00000085127,0,0,0,2,0,3
ENSMUSG00000027423,8872,7384,6764,7991,8994,6744
ENSMUSG00000082436,102,58,10,93,62,40
ENSMUSG00000065725,52,33,15,42,46,15
ENSMUSG00000077714,88,51,16,71,43,25
ENSMUSG00000026923,681,636,464,516,599,574
ENSMUSG00000027424,319,336,348,274,436,440
ENSMUSG00000027210,1,1,0,0,0,1
ENSMUSG00000098548,0,0,0,0,0,0
ENSMUSG00000037279,0,0,0,0,0,0
ENSMUSG00000082864,0,0,0,0,0,0
ENSMUSG00000084837,0,0,0,0,0,0
ENSMUSG00000103562,0,0,0,0,0,0
ENSMUSG00000081787,0,0,0,0,0,0
ENSMUSG00000086462,0,0,0,0,0,0
ENSMUSG00000026883,693,604,534,369,571,469
ENSMUSG00000081450,0,0,0,0,0,0
ENSMUSG00000082313,0,0,0,0,1,4
ENSMUSG00000027355,0,0,0,0,0,0
ENSMUSG00000027425,1079,979,1005,836,1115,992
ENSMUSG00002076462,0,0,0,0,0,0
ENSMUSG00000065794,0,0,0,0,0,0
ENSMUSG00000099470,1,0,1,1,1,7
ENSMUSG00000074930,0,0,0,0,1,0
ENSMUSG00000098387,0,0,0,0,0,0
ENSMUSG00000027351,537,517,399,553,692,508
ENSMUSG00000076376,0,0,0,0,0,0
ENSMUSG00000081842,0,0,0,0,0,0
ENSMUSG00000065845,0,0,0,0,0,0
ENSMUSG00000027523,831,2174,1018,358,542,394
ENSMUSG00000027349,956,798,1003,782,1114,846
ENSMUSG00000026885,19,15,14,3,3,1
ENSMUSG00000107106,0,0,0,0,0,0
ENSMUSG00000086449,0,0,0,0,0,0
ENSMUSG00000106994,0,0,0,0,0,0
ENSMUSG00000026895,955,706,1033,540,1017,701
ENSMUSG00000037259,2,0,0,0,0,2
ENSMUSG00000026894,2,0,0,0,0,0
ENSMUSG00002076469,1,0,0,0,0,0
ENSMUSG00002076297,0,0,0,0,0,0
ENSMUSG00002076699,0,0,0,0,0,0
ENSMUSG00000107351,0,0,0,0,0,0
ENSMUSG00000090625,4,8,0,3,7,1
ENSMUSG00000027427,605,503,316,567,674,541
ENSMUSG00000016253,1649,1414,1567,1274,1549,1657
ENSMUSG00000027347,3936,3251,2482,3493,4474,3416
ENSMUSG00000027428,13,9,9,5,3,12
ENSMUSG00000085681,0,0,0,0,0,0
ENSMUSG00000016256,5055,3717,5762,3413,4689,4470
ENSMUSG00000101394,0,0,0,0,0,0
ENSMUSG00000086203,0,0,0,0,0,0
ENSMUSG00000082641,0,0,0,0,0,0
ENSMUSG00000086221,0,0,0,0,0,0
ENSMUSG00000016255,0,0,1,0,12,6
ENSMUSG00000103266,0,0,0,0,0,0
ENSMUSG00000077359,0,0,0,0,0,0
ENSMUSG00000040152,7,13,4,9,0,1
ENSMUSG00000101859,0,0,0,0,0,0
ENSMUSG00000027429,1147,903,1226,986,1387,1094
ENSMUSG00000026890,11,2,3,0,3,1
ENSMUSG00000074754,38,37,43,10,23,23
ENSMUSG00002075109,0,0,0,0,0,0
ENSMUSG00000027344,11,8,11,5,6,24
ENSMUSG00002076765,0,0,0,0,0,0
ENSMUSG00000100046,0,0,0,0,0,0
ENSMUSG00000045339,0,0,0,0,0,0
ENSMUSG00000027430,186,176,234,166,227,151
ENSMUSG00000040133,2,0,2,0,0,7
ENSMUSG00000085889,0,0,0,0,0,0
ENSMUSG00002075863,0,0,0,0,0,0
ENSMUSG00002076136,0,0,0,1,0,0
ENSMUSG00000084306,4,5,2,22,2,9
ENSMUSG00000027431,0,0,0,0,0,0
ENSMUSG00000082858,0,0,0,0,0,0
ENSMUSG00000026889,571,560,448,602,738,632
ENSMUSG00000026887,294,275,296,263,290,253
ENSMUSG00000081496,0,0,0,0,0,0
ENSMUSG00000063873,0,0,0,1,0,0
ENSMUSG00000085141,0,1,0,0,0,0
ENSMUSG00000087158,0,0,0,0,0,0
ENSMUSG00002076395,0,0,0,0,0,0
ENSMUSG00002076736,0,0,0,0,0,0
ENSMUSG00000084178,0,0,0,0,0,0
ENSMUSG00000074753,0,0,0,0,0,0
ENSMUSG00000047250,3,2,3,2,3,0
ENSMUSG00000106933,0,0,0,0,0,0
ENSMUSG00000083034,0,0,0,0,0,0
ENSMUSG00000113163,0,0,0,0,0,0
ENSMUSG00000026921,12,3,7,3,9,1
ENSMUSG00000082583,0,0,0,0,0,0
ENSMUSG00000068950,0,0,0,0,0,0
ENSMUSG00000083101,2,0,2,1,0,1
ENSMUSG00000094464,0,0,0,0,0,0
ENSMUSG00000094266,0,0,0,0,0,0
ENSMUSG00000092356,0,0,0,0,0,0
ENSMUSG00000001768,0,5,0,0,0,2
ENSMUSG00000065540,0,0,0,0,0,0
ENSMUSG00000075387,0,0,0,0,0,0
ENSMUSG00000105799,0,0,0,0,0,0
ENSMUSG00000111869,0,0,0,0,0,0
ENSMUSG00000081722,0,0,0,0,0,0
ENSMUSG00000110769,0,0,0,0,0,0
ENSMUSG00002074962,0,0,0,0,0,0
ENSMUSG00000083014,0,0,0,0,0,0
ENSMUSG00000080960,0,0,0,0,0,0
ENSMUSG00000096822,0,0,0,0,0,0
ENSMUSG00000059251,0,0,0,0,0,0
ENSMUSG00000094764,0,0,0,0,0,0
ENSMUSG00000111863,0,0,0,0,0,0
ENSMUSG00000026922,95,58,99,61,61,75
ENSMUSG00000082251,0,0,0,0,0,0
ENSMUSG00000049315,0,0,0,0,0,0
ENSMUSG00000111021,0,0,0,0,0,0
ENSMUSG00000083716,50,31,50,29,29,32
ENSMUSG00000002728,537,435,335,398,575,562
ENSMUSG00000075384,0,0,0,0,0,0
ENSMUSG00000036186,0,1,0,0,2,0
ENSMUSG00000084078,0,0,0,0,0,0
ENSMUSG00000097052,0,0,0,0,0,0
ENSMUSG00000064858,0,0,0,0,0,0
ENSMUSG00000077192,0,0,0,0,0,0
ENSMUSG00000050015,0,0,0,0,0,0
ENSMUSG00000086775,0,0,0,0,0,0
ENSMUSG00000075383,0,0,0,0,0,0
ENSMUSG00000026919,0,0,0,0,0,6
ENSMUSG00000053146,0,0,0,0,0,0
ENSMUSG00000082951,0,0,0,0,0,0
ENSMUSG00000075382,0,0,0,0,0,0
ENSMUSG00000001767,886,740,681,781,1236,851
ENSMUSG00000055088,0,0,0,0,0,0
ENSMUSG00000081591,0,0,0,0,0,0
ENSMUSG00000075380,0,0,0,0,0,0
ENSMUSG00000015787,0,0,0,0,0,0
ENSMUSG00000070943,0,0,0,0,0,0
ENSMUSG00000055838,0,0,0,0,0,0
ENSMUSG00000036160,1379,1106,1261,1029,1439,1193
ENSMUSG00000075379,0,0,0,0,0,0
ENSMUSG00000081737,0,0,0,0,0,0
ENSMUSG00000081174,0,0,0,0,0,0
ENSMUSG00000083361,0,0,0,0,0,0
ENSMUSG00000083431,0,0,0,0,0,0
ENSMUSG00000075378,0,0,0,0,0,0
ENSMUSG00000015776,563,449,612,452,537,535
ENSMUSG00000075377,0,0,0,0,0,0
ENSMUSG00000068948,0,0,0,0,0,0
ENSMUSG00000078198,0,0,0,0,0,0
ENSMUSG00000059429,0,0,0,0,0,0
ENSMUSG00000083815,0,0,0,0,0,0
ENSMUSG00000068947,0,0,0,0,0,0
ENSMUSG00000037143,0,1,0,0,0,0
ENSMUSG00000118972,0,0,0,0,0,0
ENSMUSG00000049018,0,0,0,0,0,0
ENSMUSG00000062647,16185,13040,20409,12388,17187,13825
ENSMUSG00000068154,7,0,1,0,0,1
ENSMUSG00000009030,395,365,289,317,537,323
ENSMUSG00000065258,39,37,10,10,21,19
ENSMUSG00000064829,0,0,0,0,0,0
ENSMUSG00000065295,0,0,0,0,0,0
ENSMUSG00000005102,995,837,635,727,1002,868
ENSMUSG00000015790,493,462,579,392,547,534
ENSMUSG00000075376,1576,1610,526,1407,1779,1518
ENSMUSG00000009549,956,787,1175,784,936,962
ENSMUSG00000077756,0,0,0,0,0,0
ENSMUSG00000084028,0,0,0,1,0,0
ENSMUSG00000066798,412,330,222,484,481,414
ENSMUSG00000050714,70,139,39,110,103,134
ENSMUSG00000040093,1842,1744,2243,1429,2012,1240
ENSMUSG00000080747,0,0,0,0,0,0
ENSMUSG00000037110,302,255,188,270,338,228
ENSMUSG00000085958,1,5,0,0,0,5
ENSMUSG00000042938,0,0,0,0,0,0
ENSMUSG00000085796,0,0,0,0,0,0
ENSMUSG00000080870,0,0,0,0,0,1
ENSMUSG00000040084,2955,2473,2772,1988,3111,2984
ENSMUSG00000087618,0,0,0,0,0,0
ENSMUSG00000074749,222,172,163,172,233,177
ENSMUSG00000074923,62,63,57,35,47,49
ENSMUSG00000078137,2,2,0,0,4,0
ENSMUSG00000027433,3013,2717,2371,2731,3182,2771
ENSMUSG00000054160,0,0,0,0,0,0
ENSMUSG00000082158,0,0,0,0,0,0
ENSMUSG00000027434,0,0,0,0,0,0
ENSMUSG00000086509,0,0,0,0,0,0
ENSMUSG00000053545,0,0,0,0,0,0
ENSMUSG00002075447,0,0,0,0,0,0
ENSMUSG00000081971,0,0,0,0,0,0
ENSMUSG00000084371,0,0,0,0,0,0
ENSMUSG00002075208,0,0,0,0,0,0
ENSMUSG00000084774,0,0,0,0,0,0
ENSMUSG00000087521,0,0,0,0,0,0
ENSMUSG00000037034,0,0,0,0,0,0
ENSMUSG00000083126,0,0,0,0,0,0
ENSMUSG00000080844,0,0,0,0,0,0
ENSMUSG00000081741,0,0,0,0,0,0
ENSMUSG00000051986,0,0,0,0,0,0
ENSMUSG00000119413,0,0,0,0,0,0
ENSMUSG00000037025,0,0,0,0,0,0
ENSMUSG00002076014,0,0,0,0,0,0
ENSMUSG00000083750,0,0,0,0,0,0
ENSMUSG00000089458,0,0,0,0,0,0
ENSMUSG00000037014,0,0,0,0,0,0
ENSMUSG00000074743,45,11,47,33,15,32
ENSMUSG00000082911,0,0,0,0,0,0
ENSMUSG00000027435,269,229,189,285,224,201
ENSMUSG00000087678,2,3,0,0,0,12
ENSMUSG00000088870,0,0,0,0,0,0
ENSMUSG00000036992,549,440,560,332,624,597
ENSMUSG00000035437,696,604,449,693,895,625
ENSMUSG00000027439,214,224,145,230,235,225
ENSMUSG00000027438,5,0,0,0,4,0
ENSMUSG00000055177,0,0,0,0,0,0
ENSMUSG00000036958,0,0,0,0,0,0
ENSMUSG00000027444,0,0,0,0,0,0
ENSMUSG00000027443,0,0,0,0,0,0
ENSMUSG00000027442,0,0,0,0,0,0
ENSMUSG00000036924,0,0,0,0,0,0
ENSMUSG00000027445,0,0,0,0,0,0
ENSMUSG00000027446,0,1,0,0,0,5
ENSMUSG00000027447,1766,1454,2323,1181,1681,1224
ENSMUSG00000103559,0,0,0,0,0,0
